time_start,time_end,geometry,satellite
2023-09-10,2023-09-10,"POLYGON ((127.86265534211493 10.057956387351355, 126.57871205195333 10.338714354576082, 125.79543840720416 6.779864956422021, 125.01465531341208 3.220701809269788, 124.23229610054968 -0.3380949193306855, 123.44431195823012 -3.8958352882597764, 122.64654928193528 -7.451816479915435, 121.83462224477489 -11.005318778725226, 121.00377226779248 -14.555600115638665, 120.14870485106928 -18.101888059633538, 119.26339173306474 -21.643368210925637, 118.34082237869914 -25.179167531343143, 117.37268665892621 -28.70833021418128, 116.34894301351777 -32.229784263187575, 115.42211870934057 -35.22785504356333, 116.9825052106859 -35.550384824344015, 118.5554766766434 -35.85272395547674, 119.3721727551283 -32.84280240998548, 120.28524623747617 -29.309821070331964, 121.16014061524186 -25.77125319872459, 122.00487451799606 -22.22781837424139, 122.82616376384208 -18.68019704057495, 123.62977875595645 -15.129049003455666, 124.42079653576081 -11.575026068645794, 125.20380471653188 -8.018780633183903, 125.9830675658369 -4.460971590985193, 126.7626677223092 -0.9022685094558819, 127.5466339384017 2.6566452005067664, 128.33906343530816 6.215069186064309, 129.14424682850708 9.772282680256955, 127.86265534211493 10.057956387351355))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((154.59233073087682 78.66965665025259, 149.86799326300812 79.62873910956314, 138.640908478419 76.85265769840507, 131.3265225583582 73.77584475715211, 126.24488804993244 70.53959532229321, 122.498284577247 67.21085777636198, 119.59615104261033 63.824011303648824, 117.255875673222 60.398120992082085, 115.3055346981973 56.944486828089524, 113.63534068395151 53.470190752184635, 112.17218261033686 49.97989062143236, 110.86557437593905 46.47678745087901, 109.67953364513043 42.96317546944633, 108.58768805245924 39.44076939609052, 107.57021502032292 35.9109069260866, 106.61186405456466 32.37467801615291, 105.70063961357077 28.833009568080566, 104.82688899524497 25.286722699272012, 103.98271100296692 21.736568885490254, 103.16145559939153 18.18325856372057, 102.35740433296179 14.627478014515523, 101.56551477995747 11.069901603737826, 100.78121972918933 7.511199989294497, 100.0002630720427 3.952045769598177, 99.2185591973 0.3931175057392162, 98.4320656380538 -3.1648971454224073, 98.21146105399895 -4.156258169762316, 99.4808343305487 -4.439959424196563, 100.75122566445067 -4.72149855246213, 100.96827543473053 -3.7297657438710243, 101.74844583282571 -0.1709630541223978, 102.5338133738609 3.3879078025909997, 103.32850461099821 6.946142631543364, 104.136866160348 10.503015908824361, 104.96360346676946 14.05777566565587, 105.81394131272411 17.609635969117527, 106.6938178597462 21.15776595971897, 107.61012780680494 24.701274033688485, 108.5710361997348 28.239184964549167, 109.5863852276699 31.770407750834774, 110.66827861557366 35.29368805982925, 111.83184046806821 38.807541746162556, 113.09631788936447 42.310157211614296, 114.48666563201995 45.79925177389128, 116.0358854113193 49.27185573033578, 117.788565203805 52.723979966988374, 119.80637573844712 56.15008982851658, 122.17684456579185 59.542244503651006, 125.02775790106993 62.88863717937229, 128.5513941049547 66.17101813384843, 133.04593246039605 69.35994980013275, 138.98508973581838 72.40572812033129, 147.12168611651538 75.22080519462345, 158.56549571412742 77.64763228050438, 154.59233073087682 78.66965665025259))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((97.88952362242716 -11.567005941145666, 96.59647616724462 -11.279167305945085, 96.31117076715209 -12.506575419270224, 97.61045569035723 -12.79533065698549, 98.91281657081923 -13.077736566011295, 99.18532482206848 -11.849126191434747, 97.88952362242716 -11.567005941145666))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((118.72369885594503 76.30042806993535, 114.20310530746708 77.0925148213615, 106.64711233964712 74.0334134721234, 101.42491964384985 70.80700142397045, 97.59183782802184 67.48421640164239, 94.63355714466711 64.1012421630455, 92.25507956502078 60.67803166369162, 90.27774329977979 57.2263482413483, 88.58786780801704 53.7535345093601, 87.10999068204012 50.264401747405365, 85.7921458987667 46.76224497154112, 84.59738596928635 43.24941777228975, 83.49868959068603 39.72767318381868, 82.47578638180116 36.19837401157639, 81.51310999669228 32.66262671294895, 80.59843864061898 29.121369045455832, 79.72195742315692 25.57542897123117, 78.87563590217283 22.02556284141552, 78.05273940670567 18.472483490720332, 77.24748412161861 14.91687865018787, 76.45478072365125 11.359423310886648, 75.67002985880626 7.800788178475902, 74.8889556068655 4.241645548786948, 74.10746335670026 0.6826733519682865, 73.3215117279611 -2.875441593135245, 72.6886697581815 -5.712430983135249, 73.96144098344891 -5.9968742139919655, 75.23559484982908 -6.278390308317281, 75.85683336684582 -3.440214401071684, 76.63727525853167 0.1186197121749647, 77.42324496798453 3.6774653995799778, 78.2188821146664 7.2356168698669805, 79.02855710338247 10.79234668601853, 79.8570112652046 14.346900412974042, 80.70951963472892 17.898488941886413, 81.59208832435395 21.446277134448994, 82.51170253621375 24.98936754241471, 83.476645094147 28.526776953689406, 84.49692125208155 32.05740296169408, 85.58484724011674 35.579975412338236, 86.75583610519354 39.09298763565398, 88.02953208666223 42.59459586214783, 89.43144459936072 46.0824707758465, 90.9953654694651 49.553574148248785, 92.76703362162067 53.00381413228057, 94.80983882144707 56.42749834221368, 97.21394735350823 59.816436731532754, 100.11131408991696 63.15841488660267, 103.70097535469431 66.43449208670212, 108.29234714028188 69.61399852482003, 114.37758447838262 72.64496525711559, 122.73716349843414 75.43558351462255, 118.72369885594503 76.30042806993535))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((107.83400689599164 79.22439089614883, 103.17627304158516 80.23504696117435, 90.59918408164691 77.57083359897382, 82.5196739573683 74.55045754353473, 76.99476663786646 71.34531249437872, 72.9767531330197 68.03526867932523, 69.89914425748641 64.6605155417666, 67.43991468845289 61.24295371765101, 65.40576057314775 57.79535839045738, 63.67460674575504 54.32563595965419, 62.16594740547709 50.838927840403244, 60.824657453013174 47.338730412073076, 59.61173760946957 43.82752398203027, 58.498791885586115 40.307143257455, 57.46460408587454 36.779004390279056, 56.49294243863516 33.24424901357863, 55.5711083005694 29.703837958764442, 54.68894643069068 26.15861388175394, 53.83815857573231 22.609343330713433, 53.01183006352038 19.056744466487775, 52.204039774382245 15.501508226021118, 51.409599498661585 11.944310991333658, 50.62384160447735 8.38582374309187, 50.45804808813183 7.631677465894536, 51.73285617765915 7.350914642753925, 53.00596841680772 7.066574146357887, 53.17606937379243 7.820403790961766, 53.98849364953819 11.376828519497066, 54.82052288455238 14.930950086284657, 55.677537603161056 18.481972676917763, 56.56568621624513 22.029052222646182, 57.49214322951919 25.57127897161187, 58.465438901928266 29.107652874893528, 59.49591858732006 32.637047576400825, 60.596343504653284 36.15815950900052, 61.78273374020018 39.66943454387867, 63.07556872466651 43.16896085269231, 64.50152707788249 46.654310488178105, 66.09607046507648 50.12229981312138, 67.90737748180354 53.568618500826645, 70.00249364656732 56.98723757874735, 72.47721658372095 60.36943301677563, 75.47242812688165 63.70211338529623, 79.20169522968588 66.96484116164913, 83.99858256624653 70.12426999849485, 90.39472228528895 73.12348459989677, 99.22830061014263 75.861382003596, 111.68053256798014 78.15650437290829, 107.83400689599164 79.22439089614883))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((48.17659188176679 -8.737003882269974, 46.89545782296528 -8.451040289902766, 46.07871140853899 -12.00371298974581, 45.24161661092752 -15.552951090743745, 44.3786945281673 -19.097971732966208, 43.48366857828458 -22.637946040728416, 42.74390102609609 -25.449800402534173, 44.15318921940002 -25.752960134162084, 45.569795225579895 -26.04254009558589, 46.24558115156125 -23.22438149642444, 47.07283677257463 -19.677869709752553, 47.88087722510073 -16.127647071701197, 48.67495175496677 -12.574366566456728, 49.45976736883391 -9.01867972618697, 48.17659188176679 -8.737003882269974))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((37.902464511249086 -46.08181399973005, 36.078639477723925 -45.72337239616838, 35.56462072107671 -46.92153257688535, 37.42793684485949 -47.285620793475324, 39.31651862307378 -47.61918947217322, 39.74967227168354 -46.41096695436225, 37.902464511249086 -46.08181399973005))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((102.92256229676225 81.04502720824347, 99.96217910571836 82.2804763692759, 79.32210547772598 80.4285823422728, 66.252824141082 77.8063967294816, 57.89280832367235 74.80697313353234, 52.206614851277045 71.6132063325145, 48.09075997743441 68.30991142696311, 44.95040743259478 64.93947759938104, 42.448961921967026 61.5248607551876, 40.38522657806483 58.07938506415777, 38.6326588057396 54.61125747605467, 37.10807708818725 51.12579513815188, 35.75468833908161 47.62660108334645, 34.532414438615355 44.11622256381221, 33.41213912450049 40.59653727191255, 32.37215214835703 37.068989455052034, 31.395875011635926 33.53473922396399, 30.470361115357665 29.99475956118191, 29.58527861675301 26.449900870942436, 28.73219009297408 22.90093507746339, 27.90408763040802 19.34858322188363, 27.09497879429227 15.79353794470355, 26.299623861530232 12.2364764358652, 25.51331937309546 8.67806986134579, 24.731723616987566 5.1189896693910875, 23.950709570706994 1.5599120993715108, 23.166234194997013 -1.9984785068489648, 22.374215160903887 -5.555486620985055, 21.57040695073177 -9.110402079605594, 20.75026873274486 -12.662495367088868, 19.908816175699624 -16.21101113311617, 19.040439755834715 -19.75515962091862, 18.13868765262892 -23.294101562190274, 17.195986583729443 -26.82692893164127, 16.20327638779871 -30.35263672461012, 15.14952046226656 -33.87008274205922, 15.127406057328656 -33.94139241798715, 16.663636190252543 -34.26077743486215, 18.211584024930296 -34.56092304011454, 18.231059620885723 -34.489328987011596, 19.165176720411857 -30.95921829879286, 20.056795315398812 -27.423164433835144, 20.91469087919314 -23.881914087081796, 21.746143305673503 -20.336163310878447, 22.55733114275915 -16.78657965978784, 23.353626565685985 -13.233817357290475, 24.139828033436796 -9.678527547309885, 24.920326307058478 -6.121365540195026, 25.699269902558534 -2.5629954934871533, 26.480697379132412 0.9959059903363658, 27.268658813233653 4.554646857502251, 28.067338553995672 8.112516385853526, 28.88118472392456 11.668781034915085, 29.715053996414287 15.222678679782668, 30.574381637856707 18.773410050411872, 31.465389715555787 22.32012642150323, 32.39535065303195 25.861911678189696, 33.372922579698596 29.397756978092442, 34.40862710068449 32.92652350646082, 35.51545595629911 36.446890281649125, 36.709744342069584 39.957278400281844, 38.012406097525755 43.455740490098094, 39.45072936727696 46.939796944265375, 41.061048659177146 50.40618788395862, 42.89282156289478 53.8504880219514, 45.01501643275088 57.26649077226157, 47.52640317753744 60.64518912039917, 50.57258471435792 63.97302588144255, 54.3748686905093 67.2287594352099, 59.27963681184825 70.37760724665272, 65.83939249526331 73.35998310303509, 74.92192267746078 76.06977688802732, 87.72716022910183 78.31692391570023, 105.16525437789645 79.7921381648472, 102.92256229676225 81.04502720824347))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((95.66613502352915 81.47807062707129, 95.59975558745631 82.78499536023097, 69.11125449901971 81.94343826372034, 50.47610757899104 79.85813979656729, 38.769200136178604 77.1212725371656, 31.183348992406646 74.06436694489462, 25.94382563628192 70.83916954531925, 22.100071104394253 67.51712123720453, 19.134875939650804 64.13462456008298, 16.75172727531198 60.71174096083435, 14.771096118365035 57.2602949965345, 13.078821957006712 53.78766141095809, 11.599153110828565 50.298670347476666, 10.279941836797542 46.796628357496054, 9.084122325530595 43.28389629942159, 7.984593831288123 39.762231891977066, 6.961031217362013 36.23300100344324, 5.997829555344261 32.69731210092609, 5.082724624679842 29.15610505102714, 4.205908406240235 25.610207221897248, 3.3593279394693973 22.06037595482866, 2.5362330308694307 18.507324644758913, 1.7308319097190918 14.951741195452744, 0.9380295370912214 11.3943006676403, 0.1532226323811971 7.835673771521778, -0.5637805823695882 4.568741356124291, 0.7043105448805687 4.287664600559498, 1.9714220835271714 4.0045068392052166, 2.702267495284389 7.2704883999815, 3.512102918194689 10.827200595206756, 4.340766028310154 14.38172915047378, 5.193537991766717 17.93328457417871, 6.076433203000145 21.481031215695715, 6.996447887689548 25.02407092070818, 7.961881719943331 28.561419422730847, 8.98276398705681 32.091972659032216, 10.07142318191825 35.6144591337784, 11.243314723740243 39.12736916986398, 12.518131368857526 42.628855074023626, 13.92145035316165 46.11658183549357, 15.487160209546413 49.58750284278301, 17.261140897107786 53.03751366520712, 19.306993093216064 56.46090256189708, 21.71520728100748 59.84944885323688, 24.618251220400406 63.190887931367, 28.216016294106296 66.46619020340631, 32.81928950597384 69.64453500860888, 38.922462779815255 72.67367836212898, 47.30941121993097 75.46127963687188, 59.11860942098937 77.84124831013574, 75.45645386226077 79.53276887746588, 95.7149941142382 80.17140018235297, 95.66613502352915 81.47807062707129))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-10.131529260114002 -39.53375344934477, -11.776500028241578 -39.2000242312738, -12.205020588290719 -40.40777912711073, -10.531018491504206 -40.745423507632026, -8.8401118912523 -41.058720522005075, -8.470800428272314 -39.84415571101873, -10.131529260114002 -39.53375344934477))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((70.68580496517374 81.47884563622084, 70.65360175028883 82.7859063567508, 44.12080306322622 81.95604675363943, 25.419011723546806 79.87806585700747, 13.66875043703448 77.1447708763289, 8.795697515791693 75.36007658595886, 13.037947241367666 74.650304930429, 16.894965550905486 73.86772991604495, 22.213946976101873 75.48226746133943, 34.055772799228144 77.85800557314595, 50.43147534381163 79.54255326040351, 70.70951621537856 80.17207427796137, 70.68580496517374 81.47884563622084))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-4.2364357831783765 62.517834480485035, -6.922857688153769 62.949365591551796, -9.149925142442617 59.515501641191044, -11.019815826772755 56.05601823421072, -12.63108489820115 52.57724863566839, -13.492166157674996 50.50759133742165, -11.525245040396044 50.167271968756616, -9.58801581595927 49.79433525409466, -8.557084211325058 51.84166689341631, -6.61431939135962 55.27508337876795, -4.344455141992039 58.676875280058844, -1.6318400064074168 62.03641468223477, -4.2364357831783765 62.517834480485035))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-17.271764938250854 33.8318794363559, -18.7939248564134 34.12780336492392, -19.178293078196173 32.69241954184715, -17.680734641809035 32.398517096815056, -16.193517117878837 32.08709642889768, -15.760784404961283 33.517460535795024, -17.271764938250854 33.8318794363559))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-18.379181635883686 29.868330516982166, -19.837324061976737 30.159134408113694, -20.46745295776333 27.655537875989136, -19.043687820605435 27.367274854652166, -17.627782591885406 27.064706502413525, -16.93005238867077 29.561662921232163, -18.379181635883686 29.868330516982166))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-21.524081231640167 17.306649639972328, -22.848185648921728 17.58877954303677, -23.55979985554051 14.435183872899458, -22.25608185660896 14.153914170518119, -20.95577189171834 13.86566094561846, -20.20427193895723 17.015895483482726, -21.524081231640167 17.306649639972328))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-29.85140476317189 -19.602621946819145, -31.197760994124135 -19.307502750236942, -31.50381660836159 -20.531543548195003, -30.146576208634063 -20.828070220109, -28.78386286733695 -21.113915245935267, -28.499982121037448 -19.887748139244607, -29.85140476317189 -19.602621946819145))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-40.73212497730493 -53.192077854924264, -42.82795495591717 -52.79338273211625, -43.37483150108422 -53.77044609314091, -41.23286255467047 -54.17628171732991, -39.04984197811305 -54.54348840184029, -38.59818886583304 -53.55342897587743, -40.73212497730493 -53.192077854924264))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-44.711327772132115 -59.98910914500382, -47.182594042262544 -59.52965827393144, -48.103718841204405 -60.68719597731225, -45.55203065037204 -61.16047517269695, -42.92594830041706 -61.584444589185594, -42.17335375211052 -60.4012552936563, -44.711327772132115 -59.98910914500382))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((45.9000482494287 81.4801052887931, 45.936254671351776 82.78738707756673, 19.316428418744188 81.98101493170806, 0.4810143456454925 79.91779003605342, -11.356590878926957 77.1917118794395, -19.016486563372045 74.14026224221179, -24.29896126944998 70.91807864767674, -28.169015079886655 67.59784069628284, -30.214009481212685 65.37277288617186, -27.311656882257132 64.91025695481446, -24.514187320600566 64.39342922185098, -22.036297794780964 66.54393358343957, -17.403682963569896 69.71941792868236, -11.256148447817312 72.74404543029188, -2.8015255692691405 75.52416919975076, 9.105829212336287 77.89138313038902, 25.557159375877113 79.56191079438968, 45.873433338553006 80.17316983556901, 45.9000482494287 81.4801052887931))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-46.24804737402011 19.21166412521788, -47.586794948519255 19.494531813473383, -48.396571038810194 15.939583436057834, -49.1923913519177 12.382591203840718, -49.97897763009836 8.82422636332635, -50.76068617068837 5.265160566304287, -51.54164783955491 1.7060697866542427, -52.325903504246114 -1.8523623200493642, -53.117531486270465 -5.409440738449485, -53.92076808340446 -8.964456011401701, -54.74013950798631 -12.516679723141502, -55.5806107559453 -16.06535802462192, -56.44776189318604 -19.609702329602474, -57.34800518595357 -23.148875681572026, -58.288861436463286 -26.681973335043022, -59.27932120431218 -30.207994890609697, -60.33032038948289 -33.72580471941831, -61.45542027536454 -37.234075753416796, -62.67171886986572 -40.73120721632451, -63.54030680931474 -43.04636573096258, -61.7967420111172 -43.39354270995437, -60.03338853548607 -43.71401791761265, -59.290364286402784 -41.38405700247964, -58.23908664251651 -37.8681126576679, -57.254102302898765 -34.344478651448604, -56.32193062614171 -30.814108317669408, -55.43184855533242 -27.277827024324452, -54.57516598454295 -23.73637850159686, -53.74465504356818 -20.190457322399936, -52.93417543167919 -16.64073026304513, -52.13838276036933 -13.087851285149991, -51.35250328516076 -9.532471650016744, -50.57215362231812 -5.9752469139554725, -49.7931900558107 -2.4168416535643935, -49.01157598963106 1.1420669734245672, -48.22325828869112 4.700786199421396, -47.42404414251889 8.258604448421941, -46.60947354507586 11.814787108852537, -45.77467059485405 15.368570738335336, -44.91417215797791 18.91915434007328, -46.24804737402011 19.21166412521788))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-63.42713558117387 -47.671034872676216, -65.30360290077594 -47.305051509668886, -66.63625911242097 -50.159915468578895, -64.65347346145728 -50.541496779732604, -62.63922048459302 -50.888971880191946, -61.524758030144255 -48.006094197933436, -63.42713558117387 -47.671034872676216))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-65.66747984930282 -52.706745910156926, -67.7414295841603 -52.311405833435664, -69.72114040725971 -55.72731268776726, -70.25968596180738 -56.56842667868448, -67.97107677564256 -56.99755715133316, -65.63105470695557 -57.38409580008179, -65.18896810989392 -56.529247231502715, -63.55677177775299 -53.06535833681265, -65.66747984930282 -52.706745910156926))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((20.03660174519144 81.47761169051066, 19.95176882067491 82.78445590769941, -6.5125872533393 81.93659254962415, -25.111779005744033 79.84735765598646, -36.795344656731835 77.10856921722473, -44.36798170122968 74.050691642656, -49.59983613481214 70.82495668718464, -53.43885441175383 67.50258078220111, -56.4010049502158 64.11987445609341, -56.7661327055685 63.64035999255613, -54.02157505566932 63.200650022539854, -51.36465610612508 62.70982895014127, -50.920113284676894 63.17653993536728, -47.3259234235597 66.45218351743227, -42.72792422372279 69.63104372166427, -36.63268554563109 72.6609938593654, -28.257844583005696 75.4499301986466, -16.466239676948096 77.83217674510865, -0.1488585329419398 79.52745392827299, 20.099041312505243 80.17100099046674, 20.03660174519144 81.47761169051066))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-57.99932921365386 57.65072378568914, -60.33788175766879 58.03576355278691, -62.08713295658272 54.56738962429092, -63.60925123711694 51.081735049651094, -64.96076973471621 47.582386256414985, -66.18159865754194 44.07188009643518, -66.61138734360087 42.75448455799752, -64.89944963069301 42.44118283646933, -63.20567714230211 42.10276180384091, -62.70410462323479 43.41169502548087, -61.2676935640063 46.895951252040064, -59.65981527739949 50.362589198859276, -57.83121120480156 53.807201454863836, -55.71321251702305 57.223609097414574, -57.99932921365386 57.65072378568914))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-70.44644739957936 23.22695334230851, -71.82225586616386 23.51198300960127, -72.65420567139766 19.9601639026317, -73.46619121436754 16.40553358389342, -74.26356488041999 12.848771154132656, -75.05110902878931 9.290548259534514, -75.83321652702998 5.73153596659482, -76.61404170011946 2.172409411770708, -77.39763315312885 -1.3861486714717397, -78.18805773838058 -4.943444889291584, -78.98952380267973 -8.498771908043013, -79.80651076200418 -12.05140352384029, -79.87867314760857 -12.361159244349045, -78.58016576180438 -12.649802137956849, -77.27862106654493 -12.93217085735985, -77.20977194809909 -12.622103972626189, -76.42486033980717 -9.066445115609094, -75.64491980700215 -5.509027565229058, -74.86583460471921 -1.9505174643346015, -74.08357287284777 1.6084061645125876, -73.2940702582081 5.167048283732007, -72.49310655193976 8.72469457147754, -71.6761741935593 12.280607062737753, -70.83832993772076 15.834017911145803, -69.97401922696531 19.384120381418338, -69.07685988129832 22.930055585614593, -70.44644739957936 23.22695334230851))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-5.588011300462122 81.47532695154935, -5.751785744290667 82.78177047515824, -32.11106533134311 81.90700511787803, -50.5566691726775 79.80104436531393, -62.14089799465783 77.05409654964538, -69.65731284655573 73.99208742987243, -74.85652087496938 70.76406529359137, -78.67548910229578 67.44030856495162, -81.62459917213025 64.05670107411473, -83.99682202057978 60.633050928658804, -85.96976934978846 57.181050866542854, -87.65645645494575 53.70799761815392, -89.13195144687786 50.21867639380008, -90.44797915117563 46.71636690620335, -91.64132995291341 43.20341310151723, -92.7389196399187 39.6815617966488, -93.76094584898141 36.15217173197444, -94.72292365732142 32.61634669783624, -95.6370380734182 29.075022695231464, -96.5130675922493 25.529026051075544, -97.35903163922484 21.979112821830896, -98.18166461208794 18.425996169415743, -98.81963884270908 15.613783654224562, -97.50884584256346 15.332242619937057, -96.2017835756821 15.043110617177298, -95.52558436220167 17.85206230325128, -94.64344997750774 21.399905789301354, -93.72437427181755 24.943063837222276, -92.76008905206136 28.480554519296778, -91.74060997125848 32.01127704943453, -90.65365958962359 35.5339639446805, -89.48387179237082 39.04711218188693, -88.21166682683881 42.54888320362648, -86.81162540503217 46.036955257725204, -85.25008418389734 49.50830124811262, -83.48149156612857 52.95884603476984, -81.44273784586753 56.382922922260285, -79.04409402216544 59.77238345496615, -76.15430481585666 63.11508282506312, -72.57540248321847 66.39218857276498, -67.9998041012686 69.57323184358864, -61.93838127801829 72.6066177219184, -53.61514642471933 75.401236832356, -41.898622672888365 77.79317856289265, -25.668959689504728 79.50446179581715, -5.467459174393904 80.16901355751827, -5.588011300462122 81.47532695154935))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-106.84957440823887 -25.572229207785693, -108.25670633846886 -25.26934305139701, -108.5284015926139 -26.27759087112288, -107.1089411799412 -26.582039963855088, -105.68181223942715 -26.87239782639535, -105.43519937277422 -25.861646005631222, -106.84957440823887 -25.572229207785693))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-28.785791118035842 81.48020127533735, -28.60202502777275 82.78749914012015, -55.402235704897706 82.03375059883024, -74.52720080939307 80.00288111350301, -86.5555019844571 77.29261216708086, -94.32342438192623 74.24912980239185, -99.66845072247656 71.03133397843754, -103.57678418097582 67.71373142911612, -106.58373139861541 64.3341108201616, -108.99517925226621 60.91320772876049, -110.99576685140194 57.46319983227034, -112.70257669396408 53.99165738692315, -114.19309708468751 50.503523292834046, -115.52058072249235 47.00217451942193, -116.72281218013093 43.490016291932854, -117.82737440067574 39.968834965841246, -118.854924653973 36.44001512801343, -119.82130175720734 32.90467760159858, -120.73892291526525 29.363769583656204, -120.90236272840329 28.71536595121817, -119.46457059172627 28.426086072900688, -118.03510936968107 28.12184978670168, -117.85405795467553 28.768521197887193, -116.8295762036118 32.298639047867375, -115.7364992573687 35.82060871743595, -114.55916518397598 39.332904089479385, -113.27758757888103 42.833653547579765, -111.86577846264603 46.32048744875519, -110.28926324907796 49.79030817025098, -108.50130666590947 53.238934734884324, -106.43702792865018 56.6605376136146, -104.00398322678149 60.046711782713096, -101.06658899289631 63.38488759026333, -97.41987069127121 66.65551284695442, -92.74461804455176 69.82683699418776, -86.5326215117553 72.84489585584424, -77.97966887949333 75.61412742066545, -65.93008744090022 77.96274513117284, -49.3161287875266 79.6027152462547, -28.920932341242988 80.17325201396379, -28.785791118035842 81.48020127533735))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-131.42721115557848 -23.199116835579684, -132.80778968540812 -22.899603334337332, -133.0710682331567 -23.90908831822702, -131.67958440523725 -24.209988879951382, -130.281401857775 -24.498242184052884, -130.04031788134 -23.486581338728147, -131.42721115557848 -23.199116835579684))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-55.82772487933467 81.47593329456919, -55.97221486067182 82.78248313369642, -82.35743036811473 81.91427854703554, -100.84052140596013 79.81238695911975, -112.44894114718197 77.06742366825011, -119.97904549284652 74.00641994510593, -125.18620517229989 70.7789547190837, -129.01005718589636 67.45553419824135, -131.9623341842987 64.07214511152206, -134.3367224000988 60.64864722392381, -136.3111960869377 57.1967574790112, -137.85163721159063 54.048101531211906, -135.72923087062787 53.6897505248088, -133.64507779277335 53.29465974840316, -131.78240976338833 56.39837945753235, -129.38186922440363 59.78765858116402, -126.48945640073036 63.130108197486884, -122.90683424829449 66.40685861225947, -118.32577617224949 69.58737002607265, -112.25611110776336 72.61991887303272, -103.92029694203556 75.41315392256578, -92.18545793544688 77.80273446462947, -75.93433909013274 79.51011702720649, -55.721371718587044 80.16954101745584, -55.82772487933467 81.47593329456919))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-153.12639042860738 -8.309145743851166, -154.40601805925508 -8.023437922097854, -155.17700154529885 -11.38812106260491, -153.88342724082736 -11.676038438319896, -152.5870709432861 -11.95818169313876, -151.84482597144282 -8.590779660210549, -153.12639042860738 -8.309145743851166))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-154.68675812298258 -15.186342016002984, -156.00010338915254 -14.895610874383367, -156.49947773750975 -16.974622626188506, -155.17175337727278 -17.26729478953426, -153.83969153274887 -17.55125598244057, -153.36968163417748 -15.46947490185949, -154.68675812298258 -15.186342016002984))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-81.97997988182063 81.47750552059908, -82.29668626722552 82.78432908691403, -108.44261508182728 81.84884383852666, -126.59433108849963 79.71125820880303, -137.99013933616703 76.94890659189078, -142.3002839488889 75.34011286140536, -138.06135579420499 74.63117929998842, -134.20646472093486 73.84945776158594, -129.48761980585547 75.30708791123506, -117.91444186772073 77.71742551105324, -101.85401294646744 79.4591673597787, -81.74702824832174 80.17090521271395, -81.97997988182063 81.47750552059908))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-144.86397980931332 71.43108810276338, -148.5726419750771 72.02665855392922, -152.84777017321198 68.73436510122984, -156.08969883698185 65.37092042928458, -158.6591547310953 61.96103783834185, -160.77033678625236 58.51894944430765, -162.55714170893182 55.053359632556806, -163.10205144971926 53.882251241369744, -160.98762009928436 53.524849970583944, -158.91097134071697 53.130914025965836, -158.2537277620477 54.28663424665665, -156.08830761931293 57.698468295136436, -153.51824022521566 61.07157525092209, -150.39021298504534 64.39163291414522, -146.47028514818882 67.63607846089798, -141.39115509142783 70.7677604419865, -144.86397980931332 71.43108810276338))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-170.42362629473743 26.088703056187722, -171.83144794975468 26.37584659486372, -172.07775736438296 25.362979825261693, -170.68182205275053 25.07664341525689, -169.29280355466005 24.777369979681044, -169.0231261527634 25.788024361464927, -170.42362629473743 26.088703056187722))",Sentinel 2A
